0	0	1
1	1	1
2	2	1
3	3	1
4	4	1
5	5	1
6	1	1
7	6	1
8	7	1
9	0	1
10	8	1
11	9	1
12	10	1
13	11	1
14	12	1
15	13	1
16	14	1
17	15	1
18	16	1
19	17	1
20	12	1
21	12	1
22	5	1
23	2	1
24	6	1
25	2	1
26	18	1
27	5	1
28	19	1
29	20	1
30	21	1
31	22	1
32	23	1
33	24	1
34	25	1
35	26	1
36	27	1
37	8	1
38	28	1
39	29	1
40	30	1
41	31	1
42	3	1
43	23	1
44	6	1
45	32	1
46	33	1
47	34	1
48	35	1
49	36	1
50	6	1
51	37	1
52	38	1
53	13	1
54	0	1
55	39	1
56	40	1
57	41	1
58	12	1
59	5	1
60	12	1
61	42	1
62	43	1
63	12	1
64	5	1
65	44	1
66	6	1
67	2	1
68	28	1
69	45	1
70	46	1
71	7	1
72	0	1
73	47	1
74	42	1
75	12	1
76	48	1
77	23	1
78	49	1
79	17	1
80	42	1
81	50	1
82	51	1
83	52	1
84	33	1
85	53	1
86	7	1
87	54	1
88	17	1
89	55	1
90	7	1
91	56	1
92	57	1
93	2	1
94	54	1
95	6	1
96	23	1
97	58	1
98	6	1
99	46	1
100	42	1
101	59	1
102	46	1
103	60	1
104	57	1
105	61	1
106	17	1
107	62	1
108	63	1
109	6	1
110	6	1
12	6	1
111	64	1
112	14	1
113	33	1
114	8	1
115	5	1
116	58	1
117	65	1
118	8	1
119	66	1
120	6	1
121	12	1
122	67	1
123	13	1
124	33	1
125	33	1
126	32	1
127	5	1
128	68	1
129	69	1
130	70	1
131	7	1
132	71	1
133	21	1
134	72	1
135	73	1
136	53	1
137	74	1
138	6	1
139	3	1
140	2	1
141	32	1
142	9	1
143	0	1
144	59	1
145	45	1
146	2	1
147	6	1
148	75	1
149	2	1
150	76	1
151	46	1
152	53	1
153	7	1
154	77	1
155	16	1
156	78	1
157	12	1
158	79	1
159	7	1
160	53	1
161	76	1
162	76	1
163	80	1
164	12	1
165	31	1
166	2	1
55	3	1
167	81	1
168	82	1
169	1	1
170	8	1
171	83	1
172	32	1
65	0	1
173	18	1
174	28	1
175	13	1
176	2	1
177	0	1
178	28	1
179	23	1
180	46	1
181	84	1
182	85	1
183	12	1
184	0	1
185	2	1
186	7	1
187	86	1
188	7	1
189	2	1
190	87	1
191	88	1
192	12	1
193	80	1
194	1	1
195	12	1
196	89	1
197	12	1
198	90	1
199	46	1
200	91	1
201	92	1
202	7	1
203	93	1
204	57	1
205	2	1
206	46	1
207	0	1
208	94	1
209	3	1
210	95	1
211	96	1
212	0	1
213	6	1
214	2	1
215	3	1
216	97	1
217	94	1
218	98	1
219	12	1
220	99	1
221	7	1
222	32	1
223	100	1
224	37	1
225	101	1
226	12	1
227	102	1
228	103	1
229	46	1
230	37	1
231	104	1
232	1	1
233	105	1
234	106	1
235	8	1
236	107	1
237	12	1
238	16	1
239	32	1
240	89	1
241	44	1
242	5	1
243	34	1
244	33	1
245	108	1
246	17	1
247	109	1
248	50	1
249	9	1
137	110	1
250	9	1
251	47	1
252	50	1
253	12	1
254	111	1
255	112	1
256	23	1
257	3	1
258	113	1
259	114	1
260	6	1
259	115	1
261	0	1
262	85	1
263	46	1
264	40	1
265	1	1
266	58	1
267	9	1
268	46	1
269	116	1
270	99	1
271	5	1
272	117	1
22	27	1
273	118	1
274	0	1
275	119	1
276	120	1
277	13	1
80	60	1
278	121	1
279	16	1
280	10	1
281	2	1
282	32	1
283	46	1
284	122	1
285	31	1
286	12	1
135	59	1
287	5	1
288	0	1
289	27	1
290	104	1
291	10	1
292	2	1
293	54	1
294	23	1
295	123	1
296	46	1
297	124	1
298	2	1
299	23	1
300	3	1
301	0	1
302	45	1
303	125	1
304	101	1
305	126	1
306	127	1
307	34	1
308	28	1
309	53	1
310	128	1
311	12	1
49	11	1
312	129	1
313	130	1
314	99	1
315	131	1
316	132	1
317	2	1
318	6	1
319	3	1
320	50	1
321	7	1
322	133	1
323	94	1
324	134	1
325	2	1
326	33	1
327	9	1
328	3	1
329	135	1
330	12	1
331	136	1
332	46	1
333	7	1
35	137	1
334	7	1
335	138	1
336	115	1
337	10	1
338	33	1
339	139	1
340	140	1
341	9	1
342	3	1
343	34	1
344	76	1
345	37	1
346	101	1
347	13	1
348	12	1
349	85	1
350	141	1
351	141	1
352	7	1
353	2	1
354	46	1
355	142	1
356	106	1
357	46	1
358	143	1
359	144	1
360	50	1
361	145	1
362	146	1
363	7	1
114	37	1
364	14	1
365	138	1
366	57	1
367	53	1
368	58	1
369	40	1
320	147	1
370	148	1
371	13	1
276	149	1
372	12	1
373	57	1
374	5	1
375	150	1
376	142	1
377	37	1
378	99	1
305	151	1
379	101	1
303	152	1
380	5	1
381	37	1
382	13	1
383	71	1
384	153	1
385	3	1
386	17	1
387	154	1
388	155	1
389	57	1
390	106	1
391	2	1
392	6	1
393	6	1
394	2	1
395	156	1
396	5	1
397	6	1
398	7	1
148	157	1
399	114	1
233	158	1
400	21	1
401	46	1
402	102	1
403	12	1
404	159	1
405	160	1
406	37	1
407	13	1
408	42	1
320	161	1
409	104	1
410	12	1
411	95	1
412	114	1
413	3	1
375	162	1
414	46	1
415	76	1
416	113	1
417	32	1
418	3	1
419	7	1
420	3	1
421	9	1
422	79	1
423	2	1
424	33	1
425	163	1
426	164	1
427	46	1
428	50	1
429	12	1
430	53	1
431	12	1
432	4	1
433	17	1
434	2	1
405	165	1
435	50	1
436	166	1
437	113	1
438	12	1
240	2	1
439	23	1
440	58	1
441	6	1
442	13	1
443	101	1
444	12	1
445	167	1
39	96	1
446	32	1
343	168	1
447	1	1
448	169	1
449	170	1
450	171	1
451	172	1
452	44	1
453	6	1
454	34	1
455	5	1
456	2	1
457	46	1
458	21	1
459	31	1
460	12	1
461	0	1
462	58	1
463	7	1
464	12	1
465	7	1
437	173	1
466	16	1
467	7	1
468	5	1
469	12	1
470	2	1
471	5	1
245	174	1
472	12	1
473	175	1
474	5	1
475	32	1
476	0	1
477	176	1
478	177	1
479	7	1
160	100	1
480	7	1
4	27	1
481	161	1
482	178	1
483	53	1
484	32	1
485	19	1
486	55	1
487	6	1
488	179	1
489	180	1
490	181	1
491	79	1
492	182	1
493	64	1
494	53	1
495	183	1
496	184	1
497	2	1
498	89	1
499	162	1
500	138	1
501	27	1
502	12	1
233	50	1
503	12	1
504	34	1
505	50	1
506	6	1
507	154	1
508	2	1
509	7	1
419	50	1
510	185	1
511	2	1
512	186	1
513	54	1
514	13	1
515	6	1
516	32	1
517	7	1
518	187	1
305	165	1
519	7	1
520	188	1
254	189	1
521	23	1
522	7	1
523	23	1
524	3	1
525	57	1
526	190	1
137	133	1
527	16	1
528	2	1
520	23	1
529	46	1
530	191	1
531	192	1
179	28	1
532	6	1
533	193	1
534	28	1
535	194	1
536	195	1
537	111	1
30	119	1
538	7	1
539	196	1
540	46	1
541	34	1
542	9	1
543	6	1
544	14	1
251	23	1
545	84	1
546	6	1
547	27	1
548	197	1
276	36	1
549	0	1
550	198	1
551	45	1
552	7	1
553	63	1
554	1	1
555	199	1
556	37	1
557	5	1
558	59	1
559	200	1
560	6	1
561	165	1
562	9	1
563	18	1
564	166	1
565	32	1
566	201	1
567	6	1
568	2	1
569	6	1
570	131	1
571	7	1
572	202	1
573	42	1
574	203	1
575	7	1
576	21	1
577	46	1
578	53	1
579	9	1
580	46	1
581	46	1
582	99	1
583	13	1
584	59	1
585	2	1
586	34	1
587	27	1
588	12	1
589	32	1
590	16	1
591	2	1
592	57	1
593	27	1
594	2	1
595	66	1
596	57	1
597	204	1
598	12	1
599	13	1
600	23	1
601	205	1
602	206	1
603	3	1
604	7	1
605	46	1
606	12	1
84	207	1
607	208	1
608	10	1
609	2	1
610	2	1
276	8	1
611	2	1
612	7	1
613	5	1
162	45	1
614	5	1
615	19	1
616	209	1
293	0	1
617	58	1
618	0	1
619	6	1
620	5	1
621	53	1
622	31	1
623	210	1
624	211	1
625	39	1
626	16	1
627	6	1
628	3	1
629	33	1
608	6	1
630	46	1
631	12	1
632	14	1
633	46	1
634	212	1
635	6	1
636	213	1
637	6	1
638	156	1
639	214	1
640	215	1
641	23	1
68	82	1
642	21	1
148	216	1
643	6	1
644	217	1
645	50	1
646	12	1
75	2	1
647	28	1
648	7	1
649	34	1
650	0	1
651	12	1
652	2	1
653	12	1
654	34	1
655	6	1
656	218	1
657	3	1
658	5	1
659	178	1
660	217	1
661	46	1
662	23	1
663	33	1
664	219	1
665	121	1
666	178	1
667	7	1
668	206	1
669	3	1
670	6	1
671	13	1
672	17	1
673	12	1
674	162	1
675	28	1
447	220	1
676	221	1
677	6	1
678	5	1
679	8	1
680	42	1
681	104	1
273	222	1
432	133	1
682	23	1
683	23	1
415	223	1
684	3	1
399	71	1
685	0	1
686	0	1
269	224	1
687	1	1
688	181	1
689	206	1
690	42	1
691	225	1
692	36	1
693	17	1
694	33	1
695	6	1
696	17	1
697	0	1
698	6	1
699	226	1
700	227	1
405	228	1
701	46	1
702	42	1
703	28	1
704	229	1
41	230	1
705	6	1
706	13	1
707	6	1
708	12	1
709	2	1
710	7	1
711	46	1
712	98	1
537	53	1
713	0	1
714	3	1
715	23	1
716	6	1
717	37	1
718	32	1
719	57	1
169	231	1
720	2	1
721	11	1
722	37	1
723	5	1
724	7	1
725	96	1
726	7	1
727	96	1
728	57	1
233	232	1
729	7	1
730	7	1
731	233	1
732	12	1
733	6	1
734	6	1
735	12	1
736	9	1
572	234	1
737	7	1
160	235	1
738	2	1
739	236	1
740	79	1
266	32	1
741	28	1
742	2	1
743	3	1
744	237	1
745	2	1
746	46	1
224	140	1
489	2	1
747	7	1
748	2	1
749	223	1
750	45	1
751	8	1
752	7	1
753	5	1
754	21	1
755	5	1
756	238	1
757	3	1
758	188	1
293	143	1
759	17	1
760	206	1
761	239	1
533	16	1
762	12	1
245	240	1
273	241	1
763	178	1
764	222	1
765	32	1
766	99	1
767	182	1
768	242	1
769	13	1
770	40	1
771	243	1
772	46	1
773	31	1
774	5	1
775	10	1
776	12	1
777	130	1
778	181	1
779	12	1
780	31	1
781	32	1
782	244	1
305	194	1
783	6	1
784	245	1
785	3	1
786	19	1
787	14	1
788	69	1
789	154	1
137	246	1
790	33	1
791	7	1
792	121	1
793	247	1
794	248	1
795	8	1
796	59	1
797	54	1
798	102	1
799	5	1
800	12	1
801	6	1
802	28	1
803	7	1
804	34	1
805	17	1
806	12	1
807	12	1
808	6	1
809	249	1
810	250	1
811	251	1
812	7	1
813	12	1
814	109	1
815	96	1
816	7	1
686	9	1
504	252	1
817	7	1
818	96	1
233	253	1
819	6	1
820	28	1
821	34	1
822	12	1
608	254	1
210	255	1
823	5	1
824	0	1
825	6	1
826	12	1
827	7	1
828	106	1
829	34	1
830	256	1
571	6	1
831	59	1
832	2	1
833	2	1
114	4	1
834	32	1
835	234	1
836	6	1
837	53	1
838	5	1
839	257	1
840	106	1
841	46	1
842	258	1
843	46	1
640	93	1
844	33	1
845	45	1
84	28	1
846	133	1
847	259	1
848	199	1
33	34	1
849	15	1
850	5	1
851	6	1
852	7	1
853	12	1
854	7	1
114	2	1
855	101	1
856	6	1
857	260	1
175	21	1
858	12	1
859	46	1
860	4	1
41	13	1
861	178	1
862	261	1
863	53	1
864	114	1
865	8	1
866	12	1
307	96	1
867	46	1
868	250	1
264	59	1
869	79	1
684	32	1
870	0	1
273	34	1
871	3	1
233	73	1
19	262	1
872	178	1
41	263	1
873	33	1
874	264	1
875	35	1
756	265	1
231	193	1
203	5	1
876	40	1
877	266	1
225	32	1
526	21	1
878	16	1
879	2	1
880	23	1
276	33	1
172	267	1
881	5	1
882	57	1
883	21	1
884	2	1
885	3	1
886	46	1
887	149	1
888	85	1
305	268	1
889	2	1
890	2	1
891	6	1
80	2	1
892	262	1
893	269	1
868	19	1
894	6	1
332	33	1
895	248	1
896	57	1
305	270	1
897	32	1
898	33	1
899	271	1
276	209	1
900	272	1
901	23	1
902	229	1
152	273	1
903	8	1
904	7	1
905	21	1
906	0	1
907	101	1
908	6	1
19	1	1
310	46	1
647	102	1
909	274	1
910	0	1
911	57	1
912	3	1
913	23	1
914	6	1
915	9	1
916	64	1
79	189	1
917	53	1
918	76	1
41	275	1
919	28	1
920	243	1
921	31	1
922	276	1
923	12	1
924	3	1
137	277	1
233	278	1
925	7	1
634	31	1
320	279	1
926	148	1
927	280	1
911	21	1
928	32	1
137	281	1
929	0	1
930	240	1
931	38	1
932	282	1
933	283	1
934	2	1
935	19	1
54	7	1
936	23	1
937	57	1
691	284	1
938	42	1
663	5	1
939	285	1
940	34	1
941	50	1
942	12	1
943	131	1
723	286	1
944	17	1
945	12	1
305	227	1
946	287	1
947	46	1
948	243	1
949	33	1
717	7	1
950	12	1
951	34	1
952	9	1
939	9	1
953	89	1
954	57	1
955	273	1
956	9	1
304	3	1
957	223	1
958	288	1
959	57	1
960	12	1
563	3	1
961	91	1
962	148	1
963	33	1
964	5	1
965	20	1
700	289	1
966	12	1
967	21	1
968	271	1
969	5	1
970	6	1
233	290	1
971	223	1
972	45	1
973	291	1
243	33	1
974	14	1
975	34	1
976	1	1
977	34	1
320	292	1
978	286	1
146	138	1
979	0	1
240	13	1
980	1	1
691	23	1
981	33	1
982	46	1
983	7	1
984	5	1
386	9	1
985	27	1
986	0	1
987	0	1
988	101	1
235	0	1
989	0	1
990	181	1
991	293	1
992	14	1
993	3	1
994	294	1
995	271	1
996	17	1
997	206	1
998	2	1
533	295	1
999	296	1
1000	57	1
1001	2	1
1002	6	1
1003	297	1
1004	8	1
1005	298	1
1006	110	1
1007	299	1
1008	300	1
22	301	1
1009	9	1
1010	234	1
1011	101	1
1012	37	1
1013	36	1
1014	302	1
1015	303	1
1016	2	1
1017	57	1
1018	181	1
1019	34	1
1020	304	1
1021	6	1
1022	305	1
1023	5	1
1024	0	1
1025	306	1
1026	2	1
1027	40	1
496	307	1
1028	12	1
1029	148	1
1030	13	1
1031	0	1
804	2	1
1032	7	1
1033	7	1
1034	0	1
1035	0	1
412	181	1
1036	102	1
1037	267	1
1038	21	1
1039	28	1
1040	14	1
1041	34	1
1042	154	1
1043	0	1
1044	308	1
1045	3	1
1046	3	1
1047	32	1
1048	32	1
937	43	1
1049	7	1
1050	229	1
1051	12	1
1052	17	1
1053	178	1
273	278	1
1054	34	1
1055	198	1
1056	3	1
1057	111	1
101	269	1
1058	33	1
1059	0	1
1060	309	1
1061	85	1
1062	46	1
1063	16	1
362	310	1
1064	7	1
1065	13	1
1066	311	1
305	312	1
1067	101	1
1068	3	1
1069	1	1
1070	42	1
1071	313	1
